Close,High,Low,Open,Volume
UAH=X,UAH=X,UAH=X,UAH=X,UAH=X
41.31388473510742,41.27153015136719,41.241546630859375,41.241546630859375,0
41.27153015136719,41.29499435424805,41.22724151611328,41.29499435424805,0
41.22724151611328,41.25202178955078,41.22230529785156,41.22230529785156,0
41.15550231933594,41.42483139038086,41.3503303527832,41.3503303527832,0
41.42483139038086,41.50996398925781,41.38912582397461,41.50996398925781,0
41.38912582397461,41.499942779541016,41.30537796020508,41.499942779541016,0
41.30537796020508,41.38518524169922,41.17854690551758,41.38518524169922,0
41.17854690551758,41.19737243652344,41.17587661743164,41.17587661743164,0
40.76316833496094,41.10139083862305,40.922725677490234,40.935935974121094,0
41.10139083862305,41.12860870361328,41.08012771606445,41.08012771606445,0
41.12860870361328,41.13737487792969,41.06378173828125,41.13737487792969,0
41.06378173828125,41.01222229003906,40.71800231933594,40.71800231933594,0
