Price,Close,High,Low,Open,Volume
Ticker,EURUAH=X,EURUAH=X,EURUAH=X,EURUAH=X,EURUAH=X
Date,,,,,
2021-04-12,32.87540054321289,32.965999603271484,32.87540054321289,32.87540054321289,0
2021-04-13,32.965999603271484,33.028499603271484,33.028499603271484,33.028499603271484,0
2021-04-14,33.028499603271484,33.11349868774414,33.11349868774414,33.11349868774414,0
2021-04-15,33.11349868774414,33.14929962158203,33.14929962158203,33.14929962158203,0
2021-04-16,33.14929962158203,33.25590133666992,33.25590133666992,33.25590133666992,0
2021-04-19,33.25590133666992,33.41669845581055,33.25590133666992,33.25590133666992,0
2021-04-20,33.41669845581055,33.457000732421875,33.457000732421875,33.457000732421875,0
2021-04-21,33.457000732421875,33.50490188598633,33.50490188598633,33.50490188598633,0
2021-04-22,33.50490188598633,33.50469970703125,33.50469970703125,33.50469970703125,0
2021-04-23,33.50469970703125,33.33100128173828,33.33100128173828,33.33100128173828,0
2021-04-26,33.33100128173828,33.376800537109375,33.33100128173828,33.33100128173828,0
2021-04-27,33.376800537109375,33.376800537109375,33.24190139770508,33.376800537109375,0
2021-04-28,33.24190139770508,33.24190139770508,33.23619842529297,33.24190139770508,0
2021-04-29,33.23619842529297,33.34590148925781,33.23619842529297,33.23619842529297,0
2021-04-30,33.34590148925781,33.34590148925781,33.233699798583984,33.34590148925781,0
2021-05-03,33.233699798583984,33.23740005493164,33.233699798583984,33.233699798583984,0
2021-05-04,33.23740005493164,33.23740005493164,33.11000061035156,33.23740005493164,0
2021-05-05,33.11000061035156,33.11000061035156,33.00590133666992,33.11000061035156,0
2021-05-06,33.00590133666992,33.089698791503906,33.089698791503906,33.089698791503906,0
2021-05-07,33.089698791503906,33.206298828125,33.206298828125,33.206298828125,0
2021-05-10,33.206298828125,33.45309829711914,33.206298828125,33.206298828125,0
2021-05-11,33.45309829711914,33.45309829711914,33.34120178222656,33.45309829711914,0
2021-05-12,33.34120178222656,33.34120178222656,33.230899810791016,33.34120178222656,0
2021-05-13,33.230899810791016,33.230899810791016,33.051998138427734,33.230899810791016,0
2021-05-14,33.051998138427734,33.149200439453125,33.051998138427734,33.051998138427734,0
2021-05-17,33.149200439453125,33.20640182495117,33.149200439453125,33.149200439453125,0
2021-05-18,33.20640182495117,33.178199768066406,33.178199768066406,33.178199768066406,0
2021-05-19,33.178199768066406,33.19129943847656,33.19129943847656,33.19129943847656,0
2021-05-20,33.19129943847656,33.20209884643555,33.20209884643555,33.20209884643555,0
2021-05-21,33.20209884643555,33.21220016479492,33.21220016479492,33.21220016479492,0
2021-05-24,33.21220016479492,33.2322998046875,33.21220016479492,33.21220016479492,0
2021-05-25,33.2322998046875,33.339599609375,33.2322998046875,33.2322998046875,0
2021-05-26,33.339599609375,33.404300689697266,33.339599609375,33.339599609375,0
2021-05-27,33.404300689697266,33.404300689697266,33.295799255371094,33.404300689697266,0
2021-05-28,33.295799255371094,33.295799255371094,33.18450164794922,33.295799255371094,0
2021-05-31,33.18450164794922,33.19129943847656,33.18450164794922,33.18450164794922,0
2021-06-01,33.19129943847656,33.23740005493164,33.19129943847656,33.19129943847656,0
2021-06-02,33.23740005493164,33.23740005493164,32.99150085449219,33.23740005493164,0
2021-06-03,32.99150085449219,33.008399963378906,32.99150085449219,32.99150085449219,0
2021-06-04,33.008399963378906,33.008399963378906,32.70119857788086,33.008399963378906,0
2021-06-07,32.70119857788086,32.737098693847656,32.70119857788086,32.70119857788086,0
2021-06-08,32.737098693847656,32.76530075073242,32.76530075073242,32.76530075073242,0
2021-06-09,32.76530075073242,32.71760177612305,32.71760177612305,32.71760177612305,0
2021-06-10,32.71760177612305,32.71760177612305,32.69260025024414,32.71760177612305,0
2021-06-11,32.69260025024414,32.69260025024414,32.53350067138672,32.69260025024414,0
2021-06-14,32.53350067138672,32.53350067138672,32.42129898071289,32.53350067138672,0
2021-06-15,32.42129898071289,32.42129898071289,32.330299377441406,32.42129898071289,0
2021-06-16,32.330299377441406,32.50669860839844,32.330299377441406,32.330299377441406,0
2021-06-17,32.50669860839844,32.50669860839844,32.09769821166992,32.50669860839844,0
2021-06-18,32.09769821166992,32.102298736572266,32.102298736572266,32.102298736572266,0
2021-06-21,32.102298736572266,32.13959884643555,32.102298736572266,32.102298736572266,0
2021-06-22,32.13959884643555,32.255001068115234,32.13959884643555,32.13959884643555,0
2021-06-23,32.255001068115234,32.27830123901367,32.255001068115234,32.255001068115234,0
2021-06-24,32.27830123901367,32.583099365234375,32.27830123901367,32.27830123901367,0
2021-06-25,32.583099365234375,32.583099365234375,32.355201721191406,32.583099365234375,0
2021-06-28,32.355201721191406,32.355201721191406,32.32809829711914,32.355201721191406,0
2021-06-29,32.32809829711914,32.05929946899414,32.05929946899414,32.05929946899414,0
2021-06-30,32.05929946899414,32.11309814453125,32.11309814453125,32.11309814453125,0
2021-07-01,32.11309814453125,32.199798583984375,32.199798583984375,32.199798583984375,0
2021-07-02,32.199798583984375,32.13140106201172,32.13140106201172,32.13140106201172,0
2021-07-05,32.13140106201172,32.13140106201172,32.09349822998047,32.13140106201172,0
2021-07-06,32.09349822998047,32.09349822998047,31.99090003967285,32.09349822998047,0
2021-07-07,31.99090003967285,31.99090003967285,31.936500549316406,31.99090003967285,0
2021-07-08,31.936500549316406,32.028099060058594,31.936500549316406,31.936500549316406,0
2021-07-09,32.028099060058594,32.107601165771484,32.028099060058594,32.028099060058594,0
2021-07-12,32.107601165771484,32.107601165771484,32.019500732421875,32.107601165771484,0
2021-07-13,32.019500732421875,32.075599670410156,32.075599670410156,32.075599670410156,0
2021-07-14,32.075599670410156,31.89859962463379,31.89859962463379,31.89859962463379,0
2021-07-15,31.89859962463379,31.94300079345703,31.89859962463379,31.89859962463379,0
2021-07-16,31.94300079345703,31.94300079345703,31.830299377441406,31.94300079345703,0
2021-07-19,31.830299377441406,31.830299377441406,31.77239990234375,31.830299377441406,0
2021-07-20,31.77239990234375,31.77239990234375,31.763700485229492,31.77239990234375,0
2021-07-21,31.763700485229492,31.763700485229492,31.763500213623047,31.763700485229492,0
2021-07-22,31.763500213623047,31.763500213623047,31.757400512695312,31.763500213623047,0
2021-07-23,31.757400512695312,31.757400512695312,31.511899948120117,31.757400512695312,0
2021-07-26,31.511899948120117,31.540599822998047,31.511899948120117,31.511899948120117,0
2021-07-27,31.540599822998047,31.540599822998047,31.3887996673584,31.540599822998047,0
2021-07-28,31.3887996673584,31.409500122070312,31.3887996673584,31.3887996673584,0
2021-07-29,31.409500122070312,31.614500045776367,31.409500122070312,31.409500122070312,0
2021-07-30,31.614500045776367,31.633399963378906,31.614500045776367,31.614500045776367,0
2021-08-02,31.633399963378906,31.633399963378906,31.617900848388672,31.633399963378906,0
2021-08-03,31.617900848388672,31.617900848388672,31.5856990814209,31.617900848388672,0
2021-08-04,31.5856990814209,31.6299991607666,31.5856990814209,31.5856990814209,0
2021-08-05,31.6299991607666,31.6299991607666,31.61989974975586,31.6299991607666,0
2021-08-06,31.61989974975586,31.61989974975586,31.360700607299805,31.61989974975586,0
2021-08-09,31.360700607299805,31.360700607299805,31.189800262451172,31.360700607299805,0
2021-08-10,31.189800262451172,31.189800262451172,31.0762996673584,31.189800262451172,0
2021-08-11,31.0762996673584,31.106800079345703,31.0762996673584,31.0762996673584,0
2021-08-12,31.106800079345703,31.106800079345703,31.103599548339844,31.106800079345703,0
2021-08-13,31.103599548339844,31.103599548339844,31.0575008392334,31.103599548339844,0
2021-08-16,31.0575008392334,31.114700317382812,31.0575008392334,31.0575008392334,0
2021-08-17,31.114700317382812,31.114700317382812,31.068500518798828,31.114700317382812,0
2021-08-18,31.068500518798828,30.89739990234375,30.89739990234375,30.89739990234375,0
2021-08-19,30.89739990234375,30.86669921875,30.86669921875,30.86669921875,0
2021-08-20,30.86669921875,30.829999923706055,30.829999923706055,30.829999923706055,0
2021-08-23,30.829999923706055,30.9960994720459,30.9960994720459,30.9960994720459,0
2021-08-24,30.9960994720459,31.017099380493164,30.9960994720459,30.9960994720459,0
2021-08-25,31.017099380493164,31.094499588012695,31.017099380493164,31.017099380493164,0
2021-08-26,31.094499588012695,31.274900436401367,31.094499588012695,31.094499588012695,0
2021-08-27,31.274900436401367,31.367599487304688,31.274900436401367,31.274900436401367,0
2021-08-30,31.367599487304688,31.376399993896484,31.367599487304688,31.367599487304688,0
2021-08-31,31.376399993896484,31.56100082397461,31.376399993896484,31.376399993896484,0
2021-09-01,31.56100082397461,31.63640022277832,31.56100082397461,31.56100082397461,0
2021-09-02,31.63640022277832,31.67970085144043,31.63640022277832,31.63640022277832,0
2021-09-03,31.67970085144043,31.67970085144043,31.63450050354004,31.67970085144043,0
2021-09-06,31.63450050354004,31.63450050354004,31.465599060058594,31.63450050354004,0
2021-09-07,31.465599060058594,31.377700805664062,31.377700805664062,31.377700805664062,0
2021-09-08,31.377700805664062,31.3125,31.3125,31.3125,0
2021-09-09,31.3125,31.305999755859375,31.305999755859375,31.305999755859375,0
2021-09-10,31.305999755859375,31.32349967956543,31.32349967956543,31.32349967956543,0
2021-09-13,31.32349967956543,31.32349967956543,31.118999481201172,31.32349967956543,0
2021-09-14,31.118999481201172,31.142799377441406,31.118999481201172,31.118999481201172,0
2021-09-15,31.142799377441406,31.212200164794922,31.142799377441406,31.142799377441406,0
2021-09-16,31.212200164794922,31.212200164794922,31.118799209594727,31.212200164794922,0
2021-09-17,31.118799209594727,31.12459945678711,31.118799209594727,31.118799209594727,0
2021-09-20,31.12459945678711,31.12459945678711,30.98550033569336,31.12459945678711,0
2021-09-21,30.98550033569336,31.028200149536133,30.98550033569336,30.98550033569336,0
2021-09-22,31.028200149536133,31.028200149536133,30.943099975585938,31.028200149536133,0
2021-09-23,30.943099975585938,30.943099975585938,30.897499084472656,30.943099975585938,0
2021-09-24,30.897499084472656,31.067699432373047,30.897499084472656,30.897499084472656,0
2021-09-27,31.067699432373047,31.067699432373047,30.864900588989258,31.067699432373047,0
2021-09-28,30.864900588989258,30.864900588989258,30.76889991760254,30.864900588989258,0
2021-09-29,30.76889991760254,30.76889991760254,30.703800201416016,30.76889991760254,0
2021-09-30,30.703800201416016,30.703800201416016,30.495399475097656,30.703800201416016,0
2021-10-01,30.495399475097656,30.546600341796875,30.495399475097656,30.495399475097656,0
2021-10-04,30.546600341796875,30.546600341796875,30.532499313354492,30.546600341796875,0
2021-10-05,30.532499313354492,30.532499313354492,30.337799072265625,30.532499313354492,0
2021-10-06,30.337799072265625,30.337799072265625,30.0718994140625,30.337799072265625,0
2021-10-07,30.0718994140625,30.161500930786133,30.0718994140625,30.0718994140625,0
2021-10-08,30.161500930786133,30.164199829101562,30.161500930786133,30.161500930786133,0
2021-10-11,30.164199829101562,30.192100524902344,30.164199829101562,30.164199829101562,0
2021-10-12,30.192100524902344,30.192100524902344,30.137100219726562,30.192100524902344,0
2021-10-13,30.137100219726562,30.15530014038086,30.137100219726562,30.137100219726562,0
2021-10-14,30.15530014038086,30.332000732421875,30.15530014038086,30.15530014038086,0
2021-10-15,30.332000732421875,30.332000732421875,30.33099937438965,30.332000732421875,0
2021-10-18,30.33099937438965,30.33099937438965,30.200300216674805,30.33099937438965,0
2021-10-19,30.200300216674805,30.306699752807617,30.200300216674805,30.200300216674805,0
2021-10-20,30.306699752807617,30.306699752807617,30.170700073242188,30.306699752807617,0
2021-10-21,30.170700073242188,30.264400482177734,30.170700073242188,30.170700073242188,0
2021-10-22,30.264400482177734,30.28459930419922,30.264400482177734,30.264400482177734,0
2021-10-25,30.28459930419922,30.388399124145508,30.28459930419922,30.28459930419922,0
2021-10-26,30.388399124145508,30.40329933166504,30.388399124145508,30.388399124145508,0
2021-10-27,30.40329933166504,30.40329933166504,30.28689956665039,30.40329933166504,0
2021-10-28,30.28689956665039,30.28689956665039,30.268999099731445,30.28689956665039,0
2021-10-29,30.268999099731445,30.295499801635742,30.268999099731445,30.268999099731445,0
2021-11-01,30.295499801635742,30.295499801635742,30.14229965209961,30.295499801635742,0
2021-11-02,30.14229965209961,30.215599060058594,30.14229965209961,30.14229965209961,0
2021-11-03,30.215599060058594,30.215599060058594,30.101200103759766,30.215599060058594,0
2021-11-04,30.101200103759766,30.101200103759766,29.960500717163086,30.101200103759766,0
2021-11-05,29.960500717163086,29.960500717163086,29.805500030517578,29.960500717163086,0
2021-11-08,29.805500030517578,29.880699157714844,29.805500030517578,29.805500030517578,0
2021-11-09,29.880699157714844,29.92840003967285,29.880699157714844,29.880699157714844,0
2021-11-10,29.92840003967285,29.92840003967285,29.790800094604492,29.92840003967285,0
2021-11-11,29.790800094604492,29.790800094604492,29.618799209594727,29.790800094604492,0
2021-11-12,29.618799209594727,29.652799606323242,29.618799209594727,29.618799209594727,0
2021-11-15,29.652799606323242,29.877399444580078,29.652799606323242,29.652799606323242,0
2021-11-16,29.877399444580078,29.742000579833984,29.742000579833984,29.742000579833984,0
2021-11-17,29.742000579833984,29.686399459838867,29.686399459838867,29.686399459838867,0
2021-11-18,29.686399459838867,29.76889991760254,29.686399459838867,29.686399459838867,0
2021-11-19,29.76889991760254,29.76889991760254,29.71780014038086,29.76889991760254,0
2021-11-22,29.71780014038086,29.783899307250977,29.71780014038086,29.71780014038086,0
2021-11-23,29.783899307250977,29.93779945373535,29.783899307250977,29.783899307250977,0
2021-11-24,29.93779945373535,29.93779945373535,29.912099838256836,29.93779945373535,0
2021-11-25,29.912099838256836,30.021099090576172,29.912099838256836,29.912099838256836,0
2021-11-26,30.021099090576172,30.254899978637695,30.021099090576172,30.021099090576172,0
2021-11-29,30.254899978637695,30.426300048828125,30.254899978637695,30.254899978637695,0
2021-11-30,30.426300048828125,30.508499145507812,30.426300048828125,30.426300048828125,0
2021-12-01,30.508499145507812,30.592899322509766,30.508499145507812,30.508499145507812,0
2021-12-02,30.592899322509766,30.643999099731445,30.592899322509766,30.592899322509766,0
2021-12-03,30.643999099731445,30.643999099731445,30.56679916381836,30.643999099731445,0
2021-12-06,30.56679916381836,30.61549949645996,30.56679916381836,30.56679916381836,0
2021-12-07,30.61549949645996,30.61549949645996,30.469600677490234,30.61549949645996,0
2021-12-08,30.469600677490234,30.469600677490234,30.354999542236328,30.469600677490234,0
2021-12-09,30.354999542236328,30.354999542236328,30.33989906311035,30.354999542236328,0
2021-12-10,30.33989906311035,30.128599166870117,30.128599166870117,30.128599166870117,0
2021-12-13,30.128599166870117,30.128599166870117,30.047800064086914,30.128599166870117,0
2021-12-14,30.047800064086914,30.246700286865234,30.047800064086914,30.047800064086914,0
2021-12-15,30.246700286865234,30.404800415039062,30.246700286865234,30.246700286865234,0
2021-12-16,30.404800415039062,30.444799423217773,30.404800415039062,30.404800415039062,0
2021-12-17,30.444799423217773,30.547500610351562,30.444799423217773,30.444799423217773,0
2021-12-20,30.547500610351562,30.547500610351562,30.44529914855957,30.547500610351562,0
2021-12-21,30.44529914855957,30.4689998626709,30.44529914855957,30.44529914855957,0
2021-12-22,30.4689998626709,30.510000228881836,30.4689998626709,30.4689998626709,0
2021-12-23,30.510000228881836,30.531200408935547,30.510000228881836,30.510000228881836,0
2021-12-24,30.531200408935547,30.532499313354492,30.532499313354492,30.532499313354492,0
2021-12-27,30.532499313354492,30.55900001525879,30.532499313354492,30.532499313354492,0
2021-12-28,30.55900001525879,30.56209945678711,30.55900001525879,30.55900001525879,0
2021-12-29,30.56209945678711,30.56209945678711,30.475000381469727,30.56209945678711,0
2021-12-30,30.475000381469727,30.59830093383789,30.475000381469727,30.475000381469727,0
2021-12-31,30.59830093383789,30.59830093383789,30.583499908447266,30.59830093383789,0
2022-01-03,30.583499908447266,30.681100845336914,30.583499908447266,30.583499908447266,0
2022-01-04,30.681100845336914,30.681100845336914,30.475900650024414,30.681100845336914,0
2022-01-05,30.475900650024414,30.787700653076172,30.475900650024414,30.475900650024414,0
2022-01-06,30.787700653076172,30.804500579833984,30.787700653076172,30.787700653076172,0
2022-01-07,30.804500579833984,30.804500579833984,30.78179931640625,30.804500579833984,0
2022-01-10,30.78179931640625,30.827600479125977,30.78179931640625,30.78179931640625,0
2022-01-11,30.827600479125977,30.920000076293945,30.827600479125977,30.827600479125977,0
2022-01-12,30.920000076293945,31.207000732421875,30.920000076293945,30.920000076293945,0
2022-01-13,31.207000732421875,31.504600524902344,31.207000732421875,31.207000732421875,0
2022-01-14,31.504600524902344,31.731399536132812,31.504600524902344,31.504600524902344,0
2022-01-17,31.731399536132812,31.87619972229004,31.731399536132812,31.731399536132812,0
2022-01-18,31.87619972229004,32.10329818725586,31.87619972229004,31.87619972229004,0
2022-01-19,32.10329818725586,32.10329818725586,31.933500289916992,32.10329818725586,0
2022-01-20,31.933500289916992,31.933500289916992,31.8169002532959,31.933500289916992,0
2022-01-21,31.8169002532959,31.8169002532959,31.778900146484375,31.8169002532959,0
2022-01-24,31.778900146484375,31.815500259399414,31.778900146484375,31.778900146484375,0
2022-01-25,31.815500259399414,32.03839874267578,31.815500259399414,31.815500259399414,0
2022-01-26,32.03839874267578,32.170101165771484,32.03839874267578,32.03839874267578,0
2022-01-27,32.170101165771484,32.170101165771484,32.06639862060547,32.170101165771484,0
2022-01-28,32.06639862060547,32.06639862060547,31.576400756835938,32.06639862060547,0
2022-01-31,31.576400756835938,31.576400756835938,31.407100677490234,31.576400756835938,0
2022-02-01,31.407100677490234,31.70439910888672,31.407100677490234,31.407100677490234,0
2022-02-02,31.70439910888672,31.808500289916992,31.70439910888672,31.70439910888672,0
2022-02-03,31.808500289916992,31.808500289916992,31.59000015258789,31.808500289916992,0
2022-02-04,31.59000015258789,31.965499877929688,31.59000015258789,31.59000015258789,0
2022-02-07,31.965499877929688,31.965499877929688,31.721799850463867,31.965499877929688,0
2022-02-08,31.721799850463867,31.721799850463867,31.658899307250977,31.721799850463867,0
2022-02-09,31.658899307250977,31.670700073242188,31.658899307250977,31.658899307250977,0
2022-02-10,31.670700073242188,31.670700073242188,31.54520034790039,31.670700073242188,0
2022-02-11,31.54520034790039,31.629899978637695,31.54520034790039,31.54520034790039,0
2022-02-14,31.629899978637695,31.96489906311035,31.629899978637695,31.629899978637695,0
2022-02-15,31.96489906311035,31.96489906311035,31.680700302124023,31.96489906311035,0
2022-02-16,31.680700302124023,31.692100524902344,31.680700302124023,31.680700302124023,0
2022-02-17,31.692100524902344,31.905099868774414,31.692100524902344,31.692100524902344,0
2022-02-18,31.905099868774414,31.905099868774414,31.896099090576172,31.905099868774414,0
2022-02-21,31.896099090576172,32.05379867553711,31.896099090576172,31.896099090576172,0
2022-02-22,32.05379867553711,32.53239822387695,32.05379867553711,32.05379867553711,0
2022-02-23,32.53239822387695,33.001800537109375,32.53239822387695,32.53239822387695,0
2022-02-24,33.001800537109375,33.107200622558594,33.001800537109375,33.001800537109375,0
2022-02-25,33.107200622558594,33.311100006103516,33.107200622558594,33.107200622558594,0
2022-02-28,33.311100006103516,33.35350036621094,33.311100006103516,33.311100006103516,0
2022-03-01,33.35350036621094,33.28300094604492,33.28300094604492,33.28300094604492,0
2022-03-02,33.28300094604492,33.05609893798828,33.05609893798828,33.05609893798828,0
2022-03-03,33.05609893798828,33.01570129394531,33.01570129394531,33.01570129394531,0
2022-03-04,33.01570129394531,33.01570129394531,32.68149948120117,33.01570129394531,0
2022-03-07,32.68149948120117,32.68149948120117,32.332801818847656,32.68149948120117,0
2022-03-08,32.332801818847656,32.4281005859375,32.332801818847656,32.332801818847656,0
2022-03-09,32.4281005859375,32.667701721191406,32.4281005859375,32.4281005859375,0
2022-03-10,32.667701721191406,32.667701721191406,32.15879821777344,32.667701721191406,0
2022-03-11,32.15879821777344,32.15879821777344,32.07229995727539,32.15879821777344,0
